round,date,hour,home_team,away_team,gols_mandante,gols_visitante
2,27/09/2015,16:00,São Paulo/SP,Palmeiras/SP,1.0,1.0
2,27/09/2015,16:00,Flamengo/RJ,Vasco/RJ,1.0,2.0
2,27/09/2015,18:30,Cruzeiro/MG,Coritiba/PR,2.0,0.0
2,27/09/2015,18:30,Sport/PE,Chapecoense/SC,3.0,0.0
2,03/10/2015,18:30,Internacional/RS,Sport/PE,2.0,1.0
2,03/10/2015,18:30,Coritiba/PR,Atlético/MG,0.0,3.0
2,03/10/2015,21:00,São Paulo/SP,Atlético/PR,1.0,0.0
2,04/10/2015,11:00,Flamengo/RJ,Joinville/SC,2.0,0.0
2,04/10/2015,11:00,Avaí/SC,Vasco/RJ,1.0,1.0
2,04/10/2015,16:00,Goiás/GO,Figueirense/SC,2.0,3.0
2,04/10/2015,16:00,Cruzeiro/MG,Grêmio/RS,0.0,0.0
2,04/10/2015,16:00,Ponte Preta/SP,Corinthians/SP,2.0,2.0
2,04/10/2015,16:00,Santos/SP,Fluminense/RJ,3.0,1.0
2,04/10/2015,18:30,Chapecoense/SC,Palmeiras/SP,5.0,1.0
2,14/10/2015,19:30,Sport/PE,Avaí/SC,3.0,0.0
2,14/10/2015,19:30,Atlético/MG,Internacional/RS,2.0,1.0
2,14/10/2015,21:00,Joinville/SC,Coritiba/PR,3.0,1.0
2,14/10/2015,21:00,Figueirense/SC,Flamengo/RJ,3.0,0.0
2,14/10/2015,21:00,Palmeiras/SP,Ponte Preta/SP,0.0,1.0
2,14/10/2015,22:00,Atlético/PR,Cruzeiro/MG,2.0,2.0
2,14/10/2015,22:00,Fluminense/RJ,São Paulo/SP,2.0,0.0
2,15/10/2015,19:30,Corinthians/SP,Goiás/GO,3.0,0.0
2,15/10/2015,19:30,Vasco/RJ,Chapecoense/SC,1.0,1.0
2,15/10/2015,21:00,Grêmio/RS,Santos/SP,1.0,0.0
2,17/10/2015,18:30,Avaí/SC,Palmeiras/SP,1.0,3.0
2,17/10/2015,21:00,Joinville/SC,Figueirense/SC,1.0,0.0
2,18/10/2015,11:00,Ponte Preta/SP,Coritiba/PR,3.0,0.0
2,18/10/2015,11:00,Cruzeiro/MG,Fluminense/RJ,2.0,0.0
2,18/10/2015,16:00,Atlético/PR,Corinthians/SP,1.0,4.0
2,18/10/2015,16:00,Flamengo/RJ,Internacional/RS,0.0,1.0
2,18/10/2015,16:00,São Paulo/SP,Vasco/RJ,2.0,2.0
2,18/10/2015,17:00,Grêmio/RS,Chapecoense/SC,2.0,3.0
2,18/10/2015,17:00,Santos/SP,Goiás/GO,3.0,1.0
2,18/10/2015,18:30,Sport/PE,Atlético/MG,4.0,1.0
2,24/10/2015,17:00,Fluminense/RJ,Atlético/PR,0.0,1.0
2,24/10/2015,18:30,Internacional/RS,Joinville/SC,1.0,0.0
2,24/10/2015,18:30,Figueirense/SC,Santos/SP,0.0,0.0
2,24/10/2015,21:00,Palmeiras/SP,Sport/PE,0.0,2.0
2,25/10/2015,17:00,Vasco/RJ,Grêmio/RS,0.0,0.0
2,25/10/2015,17:00,Corinthians/SP,Flamengo/RJ,1.0,0.0
2,25/10/2015,17:00,Coritiba/PR,São Paulo/SP,1.0,2.0
2,25/10/2015,17:00,Chapecoense/SC,Avaí/SC,0.0,0.0
2,25/10/2015,18:00,Goiás/GO,Cruzeiro/MG,0.0,1.0
2,25/10/2015,19:30,Atlético/MG,Ponte Preta/SP,2.0,1.0
2,31/10/2015,17:00,São Paulo/SP,Sport/PE,3.0,0.0
2,31/10/2015,19:30,Ponte Preta/SP,Joinville/SC,1.0,0.0
2,31/10/2015,19:30,Avaí/SC,Cruzeiro/MG,1.0,1.0
2,31/10/2015,21:00,Coritiba/PR,Figueirense/SC,1.0,1.0
2,01/11/2015,17:00,Santos/SP,Palmeiras/SP,2.0,1.0
2,01/11/2015,17:00,Chapecoense/SC,Atlético/PR,0.0,0.0
2,01/11/2015,17:00,Grêmio/RS,Flamengo/RJ,2.0,0.0
2,01/11/2015,17:00,Atlético/MG,Corinthians/SP,0.0,3.0
2,01/11/2015,18:00,Vasco/RJ,Fluminense/RJ,0.0,1.0
2,01/11/2015,19:30,Goiás/GO,Internacional/RS,2.0,1.0
2,07/11/2015,17:00,Internacional/RS,Ponte Preta/SP,1.0,0.0
2,07/11/2015,19:30,Corinthians/SP,Coritiba/PR,2.0,1.0
2,07/11/2015,19:30,Atlético/PR,Avaí/SC,2.0,1.0
2,07/11/2015,21:00,Fluminense/RJ,Chapecoense/SC,2.0,3.0
2,08/11/2015,17:00,Figueirense/SC,Atlético/MG,0.0,1.0
2,08/11/2015,17:00,Cruzeiro/MG,São Paulo/SP,2.0,1.0
2,08/11/2015,17:00,Flamengo/RJ,Goiás/GO,4.0,1.0
2,08/11/2015,17:00,Palmeiras/SP,Vasco/RJ,0.0,2.0
2,08/11/2015,18:00,Joinville/SC,Santos/SP,0.0,0.0
2,08/11/2015,19:30,Sport/PE,Grêmio/RS,1.0,0.0
2,15/11/2015,17:00,Cruzeiro/MG,Sport/PE,3.0,0.0
2,18/11/2015,19:30,Goiás/GO,Coritiba/PR,1.0,3.0
2,18/11/2015,21:00,Atlético/PR,Palmeiras/SP,3.0,3.0
2,18/11/2015,21:00,Ponte Preta/SP,Figueirense/SC,0.0,1.0
2,18/11/2015,21:00,Avaí/SC,Joinville/SC,2.0,1.0
2,19/11/2015,19:30,Grêmio/RS,Fluminense/RJ,1.0,0.0
2,19/11/2015,19:30,Chapecoense/SC,Internacional/RS,1.0,0.0
2,19/11/2015,22:00,Vasco/RJ,Corinthians/SP,1.0,1.0
2,19/11/2015,22:00,São Paulo/SP,Atlético/MG,4.0,2.0
2,19/11/2015,22:00,Santos/SP,Flamengo/RJ,0.0,0.0
2,21/11/2015,19:30,Palmeiras/SP,Cruzeiro/MG,1.0,1.0
2,22/11/2015,17:00,Figueirense/SC,Chapecoense/SC,0.0,0.0
2,22/11/2015,17:00,Atlético/MG,Goiás/GO,2.0,2.0
2,22/11/2015,17:00,Internacional/RS,Grêmio/RS,1.0,0.0
2,22/11/2015,17:00,Joinville/SC,Vasco/RJ,1.0,2.0
2,22/11/2015,17:00,Corinthians/SP,São Paulo/SP,6.0,1.0
2,22/11/2015,18:00,Flamengo/RJ,Ponte Preta/SP,1.0,1.0
2,22/11/2015,19:30,Sport/PE,Atlético/PR,0.0,0.0
2,22/11/2015,19:30,Coritiba/PR,Santos/SP,1.0,0.0
2,22/11/2015,19:30,Fluminense/RJ,Avaí/SC,3.0,1.0
2,28/11/2015,17:00,São Paulo/SP,Figueirense/SC,3.0,2.0
2,28/11/2015,19:30,Fluminense/RJ,Internacional/RS,1.0,1.0
2,28/11/2015,21:00,Avaí/SC,Ponte Preta/SP,1.0,0.0
2,29/11/2015,17:00,Cruzeiro/MG,Joinville/SC,3.0,0.0
2,29/11/2015,17:00,Grêmio/RS,Atlético/MG,2.0,1.0
2,29/11/2015,17:00,Vasco/RJ,Santos/SP,1.0,0.0
2,29/11/2015,17:00,Sport/PE,Corinthians/SP,2.0,0.0
2,29/11/2015,18:00,Chapecoense/SC,Goiás/GO,1.0,3.0
2,29/11/2015,18:00,Palmeiras/SP,Coritiba/PR,0.0,2.0
2,29/11/2015,19:30,Atlético/PR,Flamengo/RJ,3.0,0.0
2,06/12/2015,17:00,Goiás/GO,São Paulo/SP,0.0,1.0
2,06/12/2015,17:00,Coritiba/PR,Vasco/RJ,0.0,0.0
2,06/12/2015,17:00,Figueirense/SC,Fluminense/RJ,1.0,0.0
2,06/12/2015,17:00,Atlético/MG,Chapecoense/SC,3.0,0.0
2,06/12/2015,17:00,Internacional/RS,Cruzeiro/MG,2.0,0.0
2,06/12/2015,17:00,Flamengo/RJ,Palmeiras/SP,1.0,2.0
2,06/12/2015,17:00,Ponte Preta/SP,Sport/PE,0.0,1.0
2,06/12/2015,17:00,Santos/SP,Atlético/PR,5.0,1.0
2,06/12/2015,17:00,Corinthians/SP,Avaí/SC,1.0,1.0
2,06/12/2015,17:00,Joinville/SC,Grêmio/RS,0.0,2.0
1,14/05/2016,16:00,Flamengo/RJ,Sport/PE,1.0,0.0
1,14/05/2016,16:00,Palmeiras/SP,Atlético/PR,4.0,0.0
1,14/05/2016,18:30,Atlético/MG,Santos/SP,1.0,0.0
1,14/05/2016,21:00,Coritiba/PR,Cruzeiro/MG,1.0,0.0
1,15/05/2016,11:00,Santa Cruz/PE,Vitória/BA,4.0,1.0
1,15/05/2016,11:00,Botafogo/RJ,São Paulo/SP,0.0,1.0
1,15/05/2016,16:00,Figueirense/SC,Ponte Preta/SP,0.0,0.0
1,15/05/2016,16:00,Corinthians/SP,Grêmio/RS,0.0,0.0
1,15/05/2016,16:00,América/MG,Fluminense/RJ,0.0,1.0
1,15/05/2016,18:30,Internacional/RS,Chapecoense/SC,0.0,0.0
1,21/05/2016,16:00,Ponte Preta/SP,Palmeiras/SP,2.0,1.0
1,21/05/2016,18:30,Fluminense/RJ,Santa Cruz/PE,2.0,2.0
1,21/05/2016,21:00,Cruzeiro/MG,Figueirense/SC,2.0,2.0
1,22/05/2016,11:00,Atlético/PR,Atlético/MG,1.0,1.0
1,22/05/2016,11:00,Santos/SP,Coritiba/PR,2.0,1.0
1,22/05/2016,16:00,Vitória/BA,Corinthians/SP,3.0,2.0
1,22/05/2016,16:00,São Paulo/SP,Internacional/RS,1.0,2.0
1,22/05/2016,16:00,Chapecoense/SC,América/MG,3.0,1.0
1,22/05/2016,16:00,Grêmio/RS,Flamengo/RJ,1.0,0.0
1,22/05/2016,18:30,Sport/PE,Botafogo/RJ,1.0,1.0
1,25/05/2016,19:30,Botafogo/RJ,Atlético/PR,2.0,1.0
1,25/05/2016,19:30,Figueirense/SC,Santos/SP,2.0,2.0
1,25/05/2016,21:00,Flamengo/RJ,Chapecoense/SC,2.0,2.0
1,25/05/2016,21:00,América/MG,Vitória/BA,1.0,1.0
1,25/05/2016,21:45,Coritiba/PR,São Paulo/SP,1.0,1.0
1,25/05/2016,21:45,Santa Cruz/PE,Cruzeiro/MG,4.0,1.0
1,25/05/2016,21:45,Palmeiras/SP,Fluminense/RJ,2.0,0.0
1,26/05/2016,11:00,Corinthians/SP,Ponte Preta/SP,3.0,0.0
1,26/05/2016,16:00,Internacional/RS,Sport/PE,1.0,0.0
1,26/05/2016,21:00,Atlético/MG,Grêmio/RS,0.0,3.0
1,28/05/2016,16:00,Cruzeiro/MG,América/MG,1.0,1.0
1,28/05/2016,18:30,Atlético/PR,Figueirense/SC,2.0,1.0
1,28/05/2016,21:00,Chapecoense/SC,Santa Cruz/PE,1.0,1.0
1,29/05/2016,11:00,Ponte Preta/SP,Flamengo/RJ,1.0,2.0
1,29/05/2016,11:00,Sport/PE,Corinthians/SP,0.0,2.0
1,29/05/2016,16:00,São Paulo/SP,Palmeiras/SP,1.0,0.0
1,29/05/2016,16:00,Fluminense/RJ,Botafogo/RJ,1.0,0.0
1,29/05/2016,16:00,Vitória/BA,Atlético/MG,1.0,1.0
1,29/05/2016,18:30,Santos/SP,Internacional/RS,0.0,1.0
1,29/05/2016,18:30,Grêmio/RS,Coritiba/PR,2.0,0.0
1,01/06/2016,19:30,Internacional/RS,Atlético/PR,1.0,0.0
1,01/06/2016,21:00,Corinthians/SP,Santos/SP,1.0,0.0
1,01/06/2016,21:00,Santa Cruz/PE,Sport/PE,0.0,1.0
1,01/06/2016,21:00,Coritiba/PR,Chapecoense/SC,3.0,4.0
1,01/06/2016,21:45,Figueirense/SC,São Paulo/SP,1.0,0.0
1,01/06/2016,21:45,Atlético/MG,Fluminense/RJ,1.0,1.0
1,01/06/2016,21:45,Botafogo/RJ,Cruzeiro/MG,0.0,1.0
1,02/06/2016,19:30,América/MG,Ponte Preta/SP,1.0,2.0
1,02/06/2016,21:00,Flamengo/RJ,Vitória/BA,1.0,0.0
1,02/06/2016,21:00,Palmeiras/SP,Grêmio/RS,4.0,3.0
1,04/06/2016,16:00,Atlético/PR,Santa Cruz/PE,1.0,0.0
1,04/06/2016,20:30,Chapecoense/SC,Fluminense/RJ,0.0,0.0
1,04/06/2016,20:30,Corinthians/SP,Coritiba/PR,2.0,1.0
1,05/06/2016,11:00,Santos/SP,Botafogo/RJ,3.0,0.0
1,05/06/2016,11:00,América/MG,Figueirense/SC,1.0,0.0
1,05/06/2016,16:00,Sport/PE,Atlético/MG,4.0,4.0
1,05/06/2016,16:00,Flamengo/RJ,Palmeiras/SP,1.0,2.0
1,05/06/2016,16:00,Vitória/BA,Internacional/RS,1.0,0.0
1,05/06/2016,16:00,Grêmio/RS,Ponte Preta/SP,1.0,0.0
1,05/06/2016,18:30,Cruzeiro/MG,São Paulo/SP,0.0,1.0
1,11/06/2016,16:00,Internacional/RS,América/MG,3.0,1.0
1,11/06/2016,16:00,Ponte Preta/SP,Chapecoense/SC,2.0,1.0
1,11/06/2016,18:30,Fluminense/RJ,Grêmio/RS,1.0,1.0
1,11/06/2016,21:00,São Paulo/SP,Atlético/PR,1.0,2.0
1,12/06/2016,11:00,Coritiba/PR,Sport/PE,3.0,2.0
1,12/06/2016,11:00,Botafogo/RJ,Vitória/BA,1.0,1.0
1,12/06/2016,16:00,Palmeiras/SP,Corinthians/SP,1.0,0.0
1,12/06/2016,16:00,Atlético/MG,Cruzeiro/MG,2.0,3.0
1,12/06/2016,16:00,Figueirense/SC,Flamengo/RJ,1.0,0.0
1,12/06/2016,19:00,Santa Cruz/PE,Santos/SP,0.0,2.0
1,15/06/2016,19:30,Ponte Preta/SP,Atlético/PR,3.0,2.0
1,15/06/2016,19:30,Chapecoense/SC,Grêmio/RS,3.0,3.0
1,15/06/2016,19:30,São Paulo/SP,Vitória/BA,2.0,0.0
1,15/06/2016,21:00,Santos/SP,Sport/PE,2.0,0.0
1,15/06/2016,21:00,Botafogo/RJ,América/MG,3.0,1.0
1,15/06/2016,21:00,Santa Cruz/PE,Figueirense/SC,1.0,0.0
1,15/06/2016,21:45,Cruzeiro/MG,Flamengo/RJ,0.0,1.0
1,15/06/2016,21:45,Coritiba/PR,Palmeiras/SP,2.0,2.0
1,16/06/2016,19:30,Internacional/RS,Atlético/MG,2.0,0.0
1,16/06/2016,20:00,Fluminense/RJ,Corinthians/SP,1.0,0.0
1,18/06/2016,16:00,Palmeiras/SP,Santa Cruz/PE,3.0,1.0
1,18/06/2016,18:00,Atlético/PR,Santos/SP,1.0,0.0
1,18/06/2016,21:00,América/MG,Coritiba/PR,2.0,1.0
1,19/06/2016,11:00,Atlético/MG,Ponte Preta/SP,3.0,0.0
1,19/06/2016,11:00,Vitória/BA,Chapecoense/SC,1.0,2.0
1,19/06/2016,16:00,Corinthians/SP,Botafogo/RJ,3.0,1.0
1,19/06/2016,16:00,Figueirense/SC,Internacional/RS,3.0,2.0
1,19/06/2016,16:00,Flamengo/RJ,São Paulo/SP,2.0,2.0
1,19/06/2016,16:00,Sport/PE,Fluminense/RJ,2.0,1.0
1,19/06/2016,19:00,Grêmio/RS,Cruzeiro/MG,2.0,0.0
1,21/06/2016,21:30,Palmeiras/SP,América/MG,2.0,0.0
1,22/06/2016,19:30,Chapecoense/SC,Atlético/PR,0.0,0.0
1,22/06/2016,19:30,Ponte Preta/SP,Cruzeiro/MG,0.0,4.0
1,22/06/2016,21:00,Botafogo/RJ,Figueirense/SC,0.0,0.0
1,22/06/2016,21:00,Santa Cruz/PE,Flamengo/RJ,0.0,1.0
1,22/06/2016,21:45,Fluminense/RJ,Santos/SP,2.0,4.0
1,22/06/2016,21:45,Atlético/MG,Corinthians/SP,2.0,1.0
1,23/06/2016,19:15,Grêmio/RS,Vitória/BA,1.0,2.0
1,23/06/2016,21:00,São Paulo/SP,Sport/PE,0.0,0.0
1,23/06/2016,21:30,Coritiba/PR,Internacional/RS,1.0,1.0
1,25/06/2016,19:00,Cruzeiro/MG,Palmeiras/SP,2.0,1.0
1,25/06/2016,21:00,Corinthians/SP,Santa Cruz/PE,2.0,1.0
1,26/06/2016,11:00,América/MG,Atlético/MG,0.0,1.0
1,26/06/2016,16:00,Internacional/RS,Botafogo/RJ,2.0,3.0
1,26/06/2016,16:00,Santos/SP,São Paulo/SP,3.0,0.0
1,26/06/2016,16:00,Atlético/PR,Grêmio/RS,2.0,0.0
1,26/06/2016,16:00,Vitória/BA,Ponte Preta/SP,1.0,1.0
1,26/06/2016,16:00,Flamengo/RJ,Fluminense/RJ,1.0,2.0
1,26/06/2016,18:30,Sport/PE,Chapecoense/SC,5.0,1.0
1,26/06/2016,18:30,Figueirense/SC,Coritiba/PR,0.0,0.0
1,29/06/2016,19:30,Flamengo/RJ,Internacional/RS,1.0,0.0
1,29/06/2016,19:30,Vitória/BA,Sport/PE,3.0,2.0
1,29/06/2016,19:30,Grêmio/RS,Santos/SP,3.0,2.0
1,29/06/2016,21:00,Coritiba/PR,Atlético/PR,1.0,0.0
1,29/06/2016,21:00,Chapecoense/SC,Cruzeiro/MG,3.0,2.0
1,29/06/2016,21:45,América/MG,Corinthians/SP,0.0,2.0
1,29/06/2016,21:45,São Paulo/SP,Fluminense/RJ,2.0,1.0
1,30/06/2016,19:30,Palmeiras/SP,Figueirense/SC,4.0,0.0
1,30/06/2016,19:30,Santa Cruz/PE,Ponte Preta/SP,0.0,3.0
1,30/06/2016,21:00,Atlético/MG,Botafogo/RJ,5.0,3.0
1,02/07/2016,16:00,Fluminense/RJ,Coritiba/PR,0.0,0.0
1,02/07/2016,18:30,Atlético/PR,América/MG,1.0,0.0
1,03/07/2016,11:00,Internacional/RS,Grêmio/RS,0.0,1.0
1,03/07/2016,11:00,Cruzeiro/MG,Vitória/BA,2.0,2.0
1,03/07/2016,16:00,Ponte Preta/SP,São Paulo/SP,1.0,0.0
1,03/07/2016,16:00,Corinthians/SP,Flamengo/RJ,4.0,0.0
1,03/07/2016,16:00,Botafogo/RJ,Santa Cruz/PE,2.0,1.0
1,03/07/2016,16:00,Santos/SP,Chapecoense/SC,3.0,0.0
1,03/07/2016,19:00,Figueirense/SC,Atlético/MG,1.0,1.0
1,04/07/2016,20:00,Sport/PE,Palmeiras/SP,1.0,3.0
1,09/07/2016,16:30,Coritiba/PR,Botafogo/RJ,0.0,0.0
1,09/07/2016,16:30,Chapecoense/SC,Corinthians/SP,0.0,2.0
1,09/07/2016,21:00,Ponte Preta/SP,Sport/PE,2.0,1.0
1,10/07/2016,11:00,Flamengo/RJ,Atlético/MG,2.0,0.0
1,10/07/2016,11:00,Grêmio/RS,Figueirense/SC,2.0,1.0
1,10/07/2016,16:00,Santa Cruz/PE,Internacional/RS,1.0,0.0
1,10/07/2016,16:00,São Paulo/SP,América/MG,3.0,0.0
1,10/07/2016,19:30,Vitória/BA,Fluminense/RJ,0.0,0.0
1,11/07/2016,20:00,Cruzeiro/MG,Atlético/PR,0.0,3.0
1,12/07/2016,20:30,Palmeiras/SP,Santos/SP,1.0,1.0
1,16/07/2016,16:00,Botafogo/RJ,Flamengo/RJ,3.0,3.0
1,16/07/2016,18:30,Santos/SP,Ponte Preta/SP,3.0,1.0
1,17/07/2016,11:00,América/MG,Santa Cruz/PE,0.0,3.0
1,17/07/2016,16:00,Figueirense/SC,Chapecoense/SC,1.0,1.0
1,17/07/2016,16:00,Fluminense/RJ,Cruzeiro/MG,2.0,0.0
1,17/07/2016,16:00,Atlético/PR,Vitória/BA,1.0,1.0
1,17/07/2016,16:00,Corinthians/SP,São Paulo/SP,1.0,1.0
1,17/07/2016,16:00,Internacional/RS,Palmeiras/SP,0.0,1.0
1,17/07/2016,18:30,Sport/PE,Grêmio/RS,4.0,2.0
1,18/07/2016,20:00,Atlético/MG,Coritiba/PR,2.0,1.0
1,23/07/2016,16:00,Corinthians/SP,Figueirense/SC,1.0,1.0
1,23/07/2016,18:30,Santa Cruz/PE,Coritiba/PR,0.0,1.0
1,24/07/2016,11:00,Ponte Preta/SP,Internacional/RS,2.0,2.0
1,24/07/2016,11:00,Palmeiras/SP,Atlético/MG,0.0,1.0
1,24/07/2016,16:00,Grêmio/RS,São Paulo/SP,1.0,0.0
1,24/07/2016,16:00,Atlético/PR,Fluminense/RJ,1.0,0.0
1,24/07/2016,16:00,Cruzeiro/MG,Sport/PE,1.0,2.0
1,24/07/2016,16:00,Chapecoense/SC,Botafogo/RJ,2.0,1.0
1,24/07/2016,18:30,Vitória/BA,Santos/SP,2.0,3.0
1,25/07/2016,20:00,Flamengo/RJ,América/MG,2.0,1.0
1,30/07/2016,18:30,Sport/PE,Atlético/PR,2.0,0.0
1,30/07/2016,18:30,Figueirense/SC,Vitória/BA,1.0,0.0
1,30/07/2016,21:00,Atlético/MG,Santa Cruz/PE,3.0,0.0
1,31/07/2016,11:00,São Paulo/SP,Chapecoense/SC,2.0,2.0
1,31/07/2016,11:00,Fluminense/RJ,Ponte Preta/SP,3.0,0.0
1,31/07/2016,16:00,Coritiba/PR,Flamengo/RJ,0.0,2.0
1,31/07/2016,16:00,Internacional/RS,Corinthians/SP,0.0,1.0
1,31/07/2016,16:00,Santos/SP,Cruzeiro/MG,2.0,0.0
1,31/07/2016,18:30,Botafogo/RJ,Palmeiras/SP,3.0,1.0
1,31/07/2016,18:30,América/MG,Grêmio/RS,0.0,0.0
1,03/08/2016,19:30,Vitória/BA,Coritiba/PR,3.0,1.0
1,03/08/2016,19:30,Sport/PE,América/MG,1.0,1.0
1,03/08/2016,21:45,Santos/SP,Flamengo/RJ,0.0,0.0
1,03/08/2016,21:45,Atlético/PR,Corinthians/SP,2.0,0.0
1,04/08/2016,19:15,Ponte Preta/SP,Botafogo/RJ,2.0,0.0
1,04/08/2016,19:30,São Paulo/SP,Atlético/MG,1.0,2.0
1,04/08/2016,19:30,Grêmio/RS,Santa Cruz/PE,0.0,0.0
1,04/08/2016,21:00,Cruzeiro/MG,Internacional/RS,4.0,2.0
1,04/08/2016,21:30,Chapecoense/SC,Palmeiras/SP,1.0,1.0
1,03/09/2016,16:00,Fluminense/RJ,Figueirense/SC,3.0,2.0
2,06/08/2016,18:30,Flamengo/RJ,Atlético/PR,1.0,0.0
2,07/08/2016,11:00,América/MG,Santos/SP,1.0,0.0
2,07/08/2016,16:00,Palmeiras/SP,Vitória/BA,2.0,1.0
2,07/08/2016,16:00,Coritiba/PR,Ponte Preta/SP,3.0,1.0
2,07/08/2016,16:15,Santa Cruz/PE,São Paulo/SP,1.0,2.0
2,07/08/2016,16:15,Internacional/RS,Fluminense/RJ,2.0,2.0
2,07/08/2016,18:30,Figueirense/SC,Sport/PE,1.0,1.0
2,08/08/2016,20:00,Atlético/MG,Chapecoense/SC,3.0,1.0
2,08/08/2016,21:00,Corinthians/SP,Cruzeiro/MG,1.0,1.0
2,04/09/2016,16:00,Botafogo/RJ,Grêmio/RS,2.0,1.0
2,13/08/2016,16:00,Sport/PE,Flamengo/RJ,1.0,0.0
2,13/08/2016,18:30,Ponte Preta/SP,Figueirense/SC,2.0,0.0
2,14/08/2016,11:00,Fluminense/RJ,América/MG,1.0,0.0
2,14/08/2016,11:00,Grêmio/RS,Corinthians/SP,3.0,0.0
2,14/08/2016,16:00,Vitória/BA,Santa Cruz/PE,2.0,2.0
2,14/08/2016,16:00,Cruzeiro/MG,Coritiba/PR,2.0,2.0
2,14/08/2016,16:00,Santos/SP,Atlético/MG,3.0,0.0
2,14/08/2016,16:15,São Paulo/SP,Botafogo/RJ,0.0,1.0
2,14/08/2016,18:30,Atlético/PR,Palmeiras/SP,0.0,1.0
2,15/08/2016,20:00,Chapecoense/SC,Internacional/RS,1.0,0.0
2,19/08/2016,21:30,América/MG,Chapecoense/SC,1.0,2.0
2,20/08/2016,21:00,Botafogo/RJ,Sport/PE,3.0,0.0
2,21/08/2016,11:00,Flamengo/RJ,Grêmio/RS,2.0,1.0
2,21/08/2016,11:00,Atlético/MG,Atlético/PR,1.0,0.0
2,21/08/2016,16:00,Internacional/RS,São Paulo/SP,1.0,1.0
2,21/08/2016,16:00,Palmeiras/SP,Ponte Preta/SP,2.0,2.0
2,21/08/2016,16:00,Santa Cruz/PE,Fluminense/RJ,0.0,1.0
2,21/08/2016,18:00,Coritiba/PR,Santos/SP,2.0,1.0
2,21/08/2016,18:30,Figueirense/SC,Cruzeiro/MG,1.0,2.0
2,22/08/2016,20:00,Corinthians/SP,Vitória/BA,2.0,1.0
2,27/08/2016,16:00,Ponte Preta/SP,Corinthians/SP,2.0,0.0
2,28/08/2016,11:00,Cruzeiro/MG,Santa Cruz/PE,2.0,0.0
2,28/08/2016,11:00,Santos/SP,Figueirense/SC,0.0,1.0
2,28/08/2016,16:00,Chapecoense/SC,Flamengo/RJ,1.0,3.0
2,28/08/2016,16:00,Fluminense/RJ,Palmeiras/SP,0.0,2.0
2,28/08/2016,16:00,Grêmio/RS,Atlético/MG,1.0,1.0
2,28/08/2016,16:00,São Paulo/SP,Coritiba/PR,0.0,0.0
2,28/08/2016,18:30,Sport/PE,Internacional/RS,1.0,1.0
2,28/08/2016,18:30,Vitória/BA,América/MG,2.0,1.0
2,29/08/2016,20:00,Atlético/PR,Botafogo/RJ,1.0,0.0
2,07/09/2016,16:00,Botafogo/RJ,Fluminense/RJ,1.0,0.0
2,07/09/2016,16:00,Santa Cruz/PE,Chapecoense/SC,2.0,2.0
2,07/09/2016,16:00,Figueirense/SC,Atlético/PR,1.0,0.0
2,07/09/2016,19:30,Atlético/MG,Vitória/BA,2.0,1.0
2,07/09/2016,21:45,Flamengo/RJ,Ponte Preta/SP,2.0,1.0
2,07/09/2016,21:45,Coritiba/PR,Grêmio/RS,4.0,0.0
2,07/09/2016,21:45,Palmeiras/SP,São Paulo/SP,2.0,1.0
2,08/09/2016,19:30,Corinthians/SP,Sport/PE,3.0,0.0
2,08/09/2016,21:00,Internacional/RS,Santos/SP,2.0,1.0
2,08/09/2016,21:00,América/MG,Cruzeiro/MG,0.0,2.0
2,10/09/2016,18:30,Vitória/BA,Flamengo/RJ,1.0,2.0
2,11/09/2016,11:00,Chapecoense/SC,Coritiba/PR,1.0,0.0
2,11/09/2016,11:00,São Paulo/SP,Figueirense/SC,3.0,1.0
2,11/09/2016,16:00,Atlético/PR,Internacional/RS,2.0,1.0
2,11/09/2016,16:00,Santos/SP,Corinthians/SP,2.0,1.0
2,11/09/2016,16:00,Cruzeiro/MG,Botafogo/RJ,0.0,2.0
2,11/09/2016,16:00,Sport/PE,Santa Cruz/PE,5.0,3.0
2,11/09/2016,18:30,Grêmio/RS,Palmeiras/SP,0.0,0.0
2,11/09/2016,18:30,Ponte Preta/SP,América/MG,1.0,1.0
2,12/09/2016,20:00,Fluminense/RJ,Atlético/MG,4.0,2.0
2,14/09/2016,19:30,Botafogo/RJ,Santos/SP,0.0,1.0
2,14/09/2016,19:30,Figueirense/SC,América/MG,2.0,2.0
2,14/09/2016,21:00,Ponte Preta/SP,Grêmio/RS,3.0,0.0
2,14/09/2016,21:00,Santa Cruz/PE,Atlético/PR,1.0,0.0
2,14/09/2016,21:45,Palmeiras/SP,Flamengo/RJ,1.0,1.0
2,14/09/2016,21:45,Coritiba/PR,Corinthians/SP,1.0,1.0
2,15/09/2016,19:30,Atlético/MG,Sport/PE,1.0,0.0
2,15/09/2016,19:30,Fluminense/RJ,Chapecoense/SC,1.0,2.0
2,15/09/2016,21:00,São Paulo/SP,Cruzeiro/MG,1.0,0.0
2,15/09/2016,21:00,Internacional/RS,Vitória/BA,0.0,1.0
2,17/09/2016,16:00,Corinthians/SP,Palmeiras/SP,0.0,2.0
2,18/09/2016,11:00,Flamengo/RJ,Figueirense/SC,2.0,0.0
2,18/09/2016,16:00,Cruzeiro/MG,Atlético/MG,1.0,1.0
2,18/09/2016,16:00,Chapecoense/SC,Ponte Preta/SP,2.0,2.0
2,18/09/2016,16:00,Atlético/PR,São Paulo/SP,1.0,0.0
